PR_Number,PR_MU_Number,CWT_Code,Number_Released,Release_name,Hatchery_name,Stock_name,brood_year,StockID,Name
5,24,'630555,44645,PUYALLUP R   10.0021,COWSKULL ACCLIM POND,VOIGHT CR    10.0414,1996,84,M-puyalh
5,24,'630556,44851,PUYALLUP R   10.0021,COWSKULL ACCLIM POND,VOIGHT CR    10.0414,1996,84,M-puyalh
10,4,'630557,73905,SALMON R     21.0139,SALMON R FISH CULTUR,SALMON R     21.0139,1996,142,M-quetfh
14,2,'630558,73001,LEWIS R -NF  27.0168,LEWIS RIVER HATCHERY,LEWIS R      27.0168,1997,166,M-colreh
14,12,'630560,73631,LEWIS R -NF  27.0168,LEWIS RIVER HATCHERY,LEWIS R      27.0168,1997,176,M-colrlh
12,4,'630562,75449,SATSOP R -EF 22.0360,BINGHAM CR HATCHERY,SATSOP R     22.0360,1997,152,M-chehlh
14,2,'630564,63073,GREEN R      26.0323,NORTH TOUTLE HATCHERY,TOUTLE R     26.0227,1999,166,M-colreh
14,12,'630565,29844,WASHOUGAL R  28.0159,WASHOUGAL HATCHERY,WASHOUGAL R  28.0159,1999,176,M-colrlh
2,4,'630566,32106,CASCADE R    03.1411,MARBLEMOUNT HATCHERY,SKAGIT R     03.0176,1999,20,M-skagth
2,4,'630567,31614,CASCADE R    03.1411,MARBLEMOUNT HATCHERY,SKAGIT R     03.0176,1999,20,M-skagth
14,12,'630568,30340,KALAMA R     27.0002,KALAMA FALLS HATCHERY,ELOCHOMAN R  25.0236,1999,176,M-colrlh
14,2,'630569,30863,FALLERT CR   27.0017,FALLERT CR HATCHERY,KALAMA R     27.0002,1999,166,M-colreh
14,2,'630570,46461,TOUTLE R-NF  26.0314,NORTH TOUTLE HATCHERY,TOUTLE R     26.0227,1999,166,M-colreh
14,2,'630576,72278,LEWIS R -NF  27.0168,LEWIS RIVER HATCHERY,LEWIS R      27.0168,2000,166,M-colreh
5,24,'630578,96170,COWSKL & RUSHWTR PDS,COWSKL & RUSHWTR PDS,VOIGHT CR    10.0414,2000,84,M-puyalh
5,6,'630579,90277,PEALE PASS @ SS PENS,SOUTH SOUND NET PENS,MINTER CR    15.0048,2000,66,M-ssdnph
12,4,'630580,47262,EIGHT CR     23.1117,EIGHT CR PROJECT,BINGHAM CR   22.0465,2000,152,M-chehlh
12,4,'630581,48015,EIGHT CR     23.1117,EIGHT CR PROJECT,BINGHAM CR   22.0465,2000,152,M-chehlh
14,12,'630585,91000,COWLITZ R    26.0002,COWLITZ SALMON HATCHERY,COWLITZ R    26.0002,2000,176,M-colrlh
14,12,'630586,74163,COWLITZ R    26.0002,COWLITZ SALMON HATCHERY,COWLITZ R    26.0002,2001,176,M-colrlh
14,12,'630588,44704,KLICKITAT R  30.0002,KLICKITAT HATCHERY,LEWIS R      27.0168,2000,176,M-colrlh
5,24,'630589,37566,VOIGHT CR    10.0414,VOIGHTS CR HATCHERY,VOIGHT CR    10.0414,2000,84,M-puyalh
4,18,'630591,43686,PURDY CR     16.0005,GEORGE ADAMS HATCHERY,GEORGE ADAMS (PURDY),2000,58,M-gadamh
5,40,'630593,33020,PORTAGE BAY/SHIP CNL,PORTAGE BAY HATCHERY,PORTAGE BAY STOCK UW,2000,100,M-lakwah
5,40,'630594,33002,PORTAGE BAY/SHIP CNL,PORTAGE BAY HATCHERY,PORTAGE BAY STOCK UW,2000,100,M-lakwah
5,40,'630595,21459,PORTAGE BAY/SHIP CNL,PORTAGE BAY HATCHERY,PORTAGE BAY STOCK UW,2000,100,M-lakwah
5,40,'630597,24478,ISSAQUAH CR  08.0178,ISSAQUAH HATCHERY,ISSAQUAH CR  08.0178,2000,100,M-lakwah
5,40,'630598,25146,ISSAQUAH CR  08.0178,ISSAQUAH HATCHERY,ISSAQUAH CR  08.0178,2000,100,M-lakwah
12,4,'630599,24682,SATSOP R -EF 22.0360,SATSOP SPRINGS PONDS,SATSOP R     22.0360,2000,152,M-chehlh
14,10,'630617,19858,COWLITZ R @ MAYFIELD,NA,TILTON R     26.0560,1997,174,M-washlw
14,10,'630618,17400,TILTON R     26.0560,NA,TILTON R     26.0560,1996,174,M-washlw
14,10,'630620,19346,COWLITZ R @ MAYFIELD,NA,COWLITZ+TILTON STOCK,1998,174,M-washlw
14,10,'630623,24128,TILTON R     26.0560,NA,COWLITZ R    26.0002,1998,174,M-washlw
14,4,'630664,24474,DEEP R       25.0071,DEEP R NP - UPPER,GRAYS R      25.0093,2000,168,M-youngh
14,2,'630764,20596,STEAMBOAT SL NETPENS,STEAMBOAT SL NETPENS,TOUTLE R     26.0227,2000,166,M-colreh
14,12,'630765,30265,ELOCHOMAN R +BEAVER CR,ELOCHOMAN HATCHERY,ELOCHOMAN R  25.0236,2000,176,M-colrlh
14,2,'630766,29819,ELOCHOMAN R +BEAVER CR,ELOCHOMAN HATCHERY,ELOCHOMAN R  25.0236,2000,166,M-colreh
5,24,'630804,45468,VOIGHT CR    10.0414,VOIGHTS CR HATCHERY,VOIGHT CR    10.0414,1997,84,M-puyalh
5,6,'630806,44742,PEALE PASS @ SS PENS,SOUTH SOUND NET PENS,SKYKOMISH R  07.0012,1997,66,M-ssdnph
5,36,'630807,42433,BIG SOOS CR  09.0072,SOOS CREEK HATCHERY,BIG SOOS CR  09.0072,1997,96,M-greenh
3,10,'630810,45004,WALLACE R-NF 07.0951,WALLACE R HATCHERY,SKYKOMISH R  07.0012,1997,38,M-snohoh
1,4,'630812,43242,KENDALL CR   01.0406,KENDALL CR HATCHERY,NOOKSACK R   01.0120,1998,4,M-kendlh
13,4,'630815,75966,FORK CR      24.0356,FORKS CREEK HATCHERY,WILLAPA R    24.0251,1997,164,M-willah
10,4,'630818,72236,SALMON R     21.0139,SALMON R FISH CULTUR,SALMON R     21.0139,1997,142,M-quetfh
14,2,'630823,73830,LEWIS R -NF  27.0168,LEWIS RIVER HATCHERY,LEWIS R      27.0168,1998,166,M-colreh
14,12,'630824,27558,KLICKITAT R  30.0002,WASHOUGAL HATCHERY,LEWIS R      27.0168,1997,176,M-colrlh
14,12,'630827,26929,KLICKITAT R  30.0002,WASHOUGAL HATCHERY,LEWIS R      27.0168,1997,176,M-colrlh
14,2,'630829,30409,GREEN R      26.0323,NORTH TOUTLE HATCHERY,TOUTLE R     26.0227,1997,166,M-colreh
14,2,'630830,28440,GRAYS R -WF  25.0131,GRAYS RIVER HATCHERY,GRAYS R      25.0093,1997,166,M-colreh
14,12,'630833,18567,ELOCHOMAN R  25.0236,ELOCHOMAN HATCHERY,LEWIS R      27.0168,1997,176,M-colrlh
14,2,'630834,28948,ELOCHOMAN R  25.0236,ELOCHOMAN HATCHERY,ELOCHOMAN R  25.0236,1997,166,M-colreh
14,12,'630836,21909,ELOCHOMAN R  25.0236,ELOCHOMAN HATCHERY,LEWIS R      27.0168,1997,176,M-colrlh
14,2,'630839,28178,FALLERT CR   27.0017,FALLERT CR HATCHERY,KALAMA R     27.0002,1997,166,M-colreh
14,12,'630840,29768,KALAMA R     27.0002,KALAMA FALLS HATCHERY,KALAMA R     27.0002,1997,176,M-colrlh
14,12,'630845,9926,COWLITZ R    26.0002,COWLITZ SALMON HATCHERY,COWLITZ R    26.0002,1997,176,M-colrlh
14,12,'630846,9913,COWLITZ R    26.0002,COWLITZ SALMON HATCHERY,COWLITZ R    26.0002,1997,176,M-colrlh
14,12,'630848,10000,COWLITZ R    26.0002,COWLITZ SALMON HATCHERY,COWLITZ R    26.0002,1997,176,M-colrlh
14,12,'630851,9880,COWLITZ R    26.0002,COWLITZ SALMON HATCHERY,COWLITZ R    26.0002,1997,176,M-colrlh
14,12,'630853,9748,COWLITZ R    26.0002,COWLITZ SALMON HATCHERY,COWLITZ R    26.0002,1997,176,M-colrlh
14,12,'630897,72322,LEWIS R -NF  27.0168,LEWIS RIVER HATCHERY,LEWIS R      27.0168,2000,176,M-colrlh
12,4,'630899,71665,SATSOP R -EF 22.0360,BINGHAM CR HATCHERY,SATSOP R     22.0360,2000,152,M-chehlh
14,2,'630910,99621,LTL WHITE SALMON@NFH,LTL WHITE SALMON NFH,LEWIS R      27.0168,1998,166,M-colreh
14,2,'630911,97445,LEWIS R      27.0168,SPEELYAI HATCHERY,LEWIS R      27.0168,1998,166,M-colreh
5,24,'630912,50497,RUSHINGWATER 10.0625,RUSHINGWATER AC POND,VOIGHT CR    10.0414,1998,84,M-puyalh
14,12,'630914,66447,LEWIS R -NF  27.0168,LEWIS RIVER HATCHERY,LEWIS R      27.0168,1998,176,M-colrlh
12,4,'630916,65986,SATSOP R -EF 22.0360,BINGHAM CR HATCHERY,SATSOP R     22.0360,1998,152,M-chehlh
4,18,'630918,42496,PURDY CR     16.0005,GEORGE ADAMS HATCHERY,GEORGE ADAMS (PURDY),1998,58,M-gadamh
5,6,'630922,25532,PEALE PASS @ SS PENS,SOUTH SOUND NET PENS,SKYKOMISH R  07.0012,1998,66,M-ssdnph
5,6,'630923,24520,PEALE PASS @ SS PENS,SOUTH SOUND NET PENS,SKYKOMISH R  07.0012,1998,66,M-ssdnph
8,8,'630924,12183,SOL DUC R   20.0096,SOLDUC HATCHERY,SOL DUC R   20.0096,1997,134,M-quilfh
8,8,'630925,12156,SOL DUC R   20.0096,SOLDUC HATCHERY,SOL DUC R   20.0096,1997,134,M-quilfh
8,8,'630926,12133,SOL DUC R   20.0096,SOLDUC HATCHERY,SOL DUC R   20.0096,1997,134,M-quilfh
8,8,'630927,12206,SOL DUC R   20.0096,SOLDUC HATCHERY,SOL DUC R   20.0096,1997,134,M-quilfh
8,8,'630928,12166,SOL DUC R   20.0096,SOLDUC HATCHERY,SOL DUC R   20.0096,1997,134,M-quilfh
8,8,'630929,12290,SOL DUC R   20.0096,SOLDUC HATCHERY,SOL DUC R   20.0096,1997,134,M-quilfh
14,2,'630942,94967,WENATCHEE BASIN -GEN,SPEELYAI HATCHERY,LEWIS R      27.0168,1997,166,M-colreh
14,2,'630943,88615,WENATCHEE R & YAKIMA,SPEELYAI HATCHERY,LEWIS R      27.0168,1997,166,M-colreh
2,4,'630946,10783,CASCADE R    03.1411,MARBLEMOUNT HATCHERY,SKAGIT R     03.0176,2000,20,M-skagth
2,4,'630948,10861,CASCADE R    03.1411,MARBLEMOUNT HATCHERY,SKAGIT R     03.0176,2000,20,M-skagth
2,4,'630950,10582,CASCADE R    03.1411,MARBLEMOUNT HATCHERY,SKAGIT R     03.0176,2000,20,M-skagth
14,2,'630955,10093,GREEN R      26.0323,NORTH TOUTLE HATCHERY,TOUTLE R     26.0227,2000,166,M-colreh
14,12,'630956,9923,COWLITZ R    26.0002,COWLITZ SALMON HATCHERY,COWLITZ R    26.0002,1999,176,M-colrlh
14,12,'630957,10374,COWLITZ R    26.0002,COWLITZ SALMON HATCHERY,COWLITZ R    26.0002,1999,176,M-colrlh
14,12,'630958,9990,COWLITZ R    26.0002,COWLITZ SALMON HATCHERY,COWLITZ R    26.0002,1999,176,M-colrlh
14,12,'630959,10101,COWLITZ R    26.0002,COWLITZ SALMON HATCHERY,COWLITZ R    26.0002,1999,176,M-colrlh
14,12,'630960,10036,COWLITZ R    26.0002,COWLITZ SALMON HATCHERY,COWLITZ R    26.0002,1999,176,M-colrlh
14,12,'630961,10046,COWLITZ R    26.0002,COWLITZ SALMON HATCHERY,COWLITZ R    26.0002,1999,176,M-colrlh
14,12,'630963,9999,COWLITZ R    26.0002,COWLITZ SALMON HATCHERY,COWLITZ R    26.0002,1999,176,M-colrlh
6,8,'630965,70742,ELWHA R      18.0272,LOWER ELWHA HATCHERY,ELWHA R      18.0272,2000,114,M-elwhah
13,4,'630967,73031,FORK CR      24.0356,FORKS CREEK HATCHERY,WILLAPA R    24.0251,2000,164,M-willah
14,2,'630968,59524,TOUTLE R-NF  26.0314,NORTH TOUTLE HATCHERY,TOUTLE R     26.0227,2000,166,M-colreh
14,2,'630969,60600,TOUTLE R-NF  26.0314,NORTH TOUTLE HATCHERY,TOUTLE R     26.0227,2000,166,M-colreh
14,12,'630971,55878,KLICKITAT R  30.0002,WASHOUGAL HATCHERY,WASHOUGAL R  28.0159,2001,176,M-colrlh
12,12,'630975,49640,QUIGG LAKE (GRAY),FRIENDS LANDING NP,VAN WINKLE C 22.0240,2000,160,M-gryhbh
1,4,'630982,28509,KENDALL CR   01.0406,KENDALL CR HATCHERY,NOOKSACK R   01.0120,2000,4,M-kendlh
2,4,'630984,30517,CASCADE R    03.1411,MARBLEMOUNT HATCHERY,SKAGIT R     03.0176,2000,20,M-skagth
2,4,'630985,29373,CASCADE R    03.1411,MARBLEMOUNT HATCHERY,SKAGIT R     03.0176,2000,20,M-skagth
2,4,'630986,31113,CASCADE R    03.1411,MARBLEMOUNT HATCHERY,SKAGIT R     03.0176,2000,20,M-skagth
14,10,'631034,467530,COWLITZ R    26.0002,NA,COWLITZ R    26.0002,2007,174,M-washlw
14,12,'631042,14397,WASHOUGAL R  28.0159,WASHOUGAL HATCHERY,WASHOUGAL R  28.0159,1998,176,M-colrlh
14,12,'631043,127360,KALAMA R     27.0002,KALAMA FALLS HATCHERY,KALAMA R     27.0002,1998,176,M-colrlh
14,2,'631044,15522,FALLERT CR   27.0017,FALLERT CR HATCHERY,KALAMA R     27.0002,1998,166,M-colreh
4,6,'631048,39570,BIG BEEF CR  15.0389,NA,BIG BEEF CR  15.0389,1997,46,M-ar12bw
14,12,'631050,21695,ELOCHOMAN R  25.0236,ELOCHOMAN HATCHERY,ELOCHOMAN R  25.0236,1998,176,M-colrlh
14,12,'631051,29458,ELOCHOMAN R  25.0236,ELOCHOMAN HATCHERY,ELOCHOMAN R  25.0236,1998,176,M-colrlh
14,2,'631062,85094,TOUTLE R-NF  26.0314,NORTH TOUTLE HATCHERY,TOUTLE R     26.0227,1999,166,M-colreh
14,2,'631063,87786,TOUTLE R-NF  26.0314,NORTH TOUTLE HATCHERY,TOUTLE R     26.0227,1999,166,M-colreh
13,4,'631070,13167,FORK CR      24.0356,FORKS CREEK HATCHERY,WILLAPA R    24.0251,2000,164,M-willah
13,4,'631071,12792,FORK CR      24.0356,FORKS CREEK HATCHERY,WILLAPA R    24.0251,2000,164,M-willah
13,4,'631072,13213,FORK CR      24.0356,FORKS CREEK HATCHERY,WILLAPA R    24.0251,2000,164,M-willah
13,4,'631073,12575,FORK CR      24.0356,FORKS CREEK HATCHERY,WILLAPA R    24.0251,2000,164,M-willah
14,4,'631082,24956,DEEP R       25.0071,DEEP R NP - LOWER,GRAYS R      25.0093,2000,168,M-youngh
13,4,'631084,23967,NASELLE R    24.0543,NASELLE HATCHERY,NASELLE R    24.0543,2000,164,M-willah
13,4,'631085,24409,NASELLE R    24.0543,NASELLE HATCHERY,NASELLE R    24.0543,2000,164,M-willah
13,4,'631086,24770,NASELLE R    24.0543,NASELLE HATCHERY,NASELLE R    24.0543,2000,164,M-willah
2,4,'631088,31336,CASCADE R    03.1411,MARBLEMOUNT HATCHERY,SKAGIT R     03.0176,2000,20,M-skagth
14,2,'631089,28521,TOUTLE R-NF  26.0314,NORTH TOUTLE HATCHERY,TOUTLE R     26.0227,2000,166,M-colreh
14,2,'631090,29448,TOUTLE R-NF  26.0314,NORTH TOUTLE HATCHERY,TOUTLE R     26.0227,2000,166,M-colreh
2,4,'631091,30091,CASCADE R    03.1411,MARBLEMOUNT HATCHERY,SKAGIT R     03.0176,2000,20,M-skagth
14,12,'631093,27064,KALAMA R     27.0002,KALAMA FALLS HATCHERY,KALAMA R     27.0002,2000,176,M-colrlh
14,2,'631097,29251,GRAYS R -WF  25.0131,GRAYS RIVER HATCHERY,GRAYS R      25.0093,2000,166,M-colreh
14,2,'631099,30059,FALLERT CR   27.0017,FALLERT CR HATCHERY,KALAMA R     27.0002,2000,166,M-colreh
14,2,'631104,66831,LEWIS R      27.0168,LEWIS RIVER HATCHERY,LEWIS R      27.0168,1999,166,M-colreh
2,4,'631107,40398,CASCADE R    03.1411,MARBLEMOUNT HATCHERY,SKAGIT R     03.0176,1998,20,M-skagth
14,12,'631110,44483,KLICKITAT R  30.0002,KLICKITAT HATCHERY,LEWIS R      27.0168,1998,176,M-colrlh
14,12,'631115,30205,COWLITZ R    26.0002,COWLITZ SALMON HATCHERY,COWLITZ R    26.0002,1998,176,M-colrlh
14,2,'631117,31451,STEAMBOAT SL NETPENS,STEAMBOAT SL NETPENS,TOUTLE R     26.0227,1998,166,M-colreh
14,2,'631118,28815,ELOCHOMAN R  25.0236,ELOCHOMAN HATCHERY,ELOCHOMAN R  25.0236,1998,166,M-colreh
14,2,'631124,29916,KLICKITAT+ WASHOUGAL,WASHOUGAL HATCHERY,LEWIS R      27.0168,1998,166,M-colreh
14,12,'631127,19137,COWLITZ R    26.0002,COWLITZ SALMON HATCHERY,COWLITZ R    26.0002,1998,176,M-colrlh
14,12,'631129,20200,COWLITZ R    26.0002,COWLITZ SALMON HATCHERY,COWLITZ R    26.0002,1998,176,M-colrlh
14,12,'631130,19137,COWLITZ R    26.0002,COWLITZ SALMON HATCHERY,COWLITZ R    26.0002,1998,176,M-colrlh
14,12,'631133,19750,COWLITZ R    26.0002,COWLITZ SALMON HATCHERY,COWLITZ R    26.0002,1998,176,M-colrlh
14,12,'631134,20079,COWLITZ R    26.0002,COWLITZ SALMON HATCHERY,COWLITZ R    26.0002,1998,176,M-colrlh
14,12,'631136,19532,COWLITZ R    26.0002,COWLITZ SALMON HATCHERY,COWLITZ R    26.0002,1998,176,M-colrlh
14,12,'631143,29570,KLICKITAT+ WASHOUGAL,WASHOUGAL HATCHERY,WASHOUGAL R  28.0159,1998,176,M-colrlh
14,12,'631146,59515,COWLITZ R    26.0002,COWLITZ SALMON HATCHERY,COWLITZ R    26.0002,1998,176,M-colrlh
12,4,'631154,51017,SKOOKUMCHUCK 23.0761,SKOOKUMCHUCK HATCHERY,BINGHAM CR   22.0465,1998,152,M-chehlh
4,2,'631157,49346,PORT GAMBLE BAY PENS,PORT GAMBLE BAY PENS,BIG QUILCENE 17.0012,1998,42,M-ptgamh
14,12,'631158,45524,KLICKITAT R  30.0002,KLICKITAT HATCHERY,LEWIS R      27.0168,1999,176,M-colrlh
3,10,'631160,24591,WALLACE R    07.0940,WALLACE R HATCHERY,SKYKOMISH R  07.0012,1999,38,M-snohoh
14,2,'631163,28774,GRAYS R -WF  25.0131,GRAYS RIVER HATCHERY,TOUTLE R     26.0227,1998,166,M-colreh
14,12,'631165,28440,KLICKITAT R  30.0002,WASHOUGAL HATCHERY,WASHOUGAL R  28.0159,2000,176,M-colrlh
14,12,'631166,28425,KLICKITAT R  30.0002,WASHOUGAL HATCHERY,WASHOUGAL R  28.0159,2000,176,M-colrlh
14,12,'631167,29441,WASHOUGAL R  28.0159,WASHOUGAL HATCHERY,WASHOUGAL R  28.0159,2000,176,M-colrlh
5,14,'631171,30680,MINTER CR    15.0048,MINTER CR HATCHERY,MINTER CR    15.0048,2001,74,M-mintch
14,2,'631172,25757,ELOCHOMAN R  25.0236,ELOCHOMAN HATCHERY,ELOCHOMAN R  25.0236,2001,166,M-colreh
14,12,'631173,25710,ELOCHOMAN R  25.0236,ELOCHOMAN HATCHERY,ELOCHOMAN R  25.0236,2001,176,M-colrlh
14,2,'631174,29507,STEAMBOAT SL NETPENS,STEAMBOAT SL NETPENS,GRAYS R      25.0093,2001,166,M-colreh
2,4,'631175,28871,CASCADE R    03.1411,MARBLEMOUNT HATCHERY,SKAGIT R     03.0176,2001,20,M-skagth
8,8,'631181,47890,SOL DUC R   20.0096,SOLDUC HATCHERY,SOL DUC R   20.0096,2000,134,M-quilfh
14,12,'631182,61104,KLICKITAT R  30.0002,WASHOUGAL HATCHERY,WASHOUGAL R  28.0159,2002,176,M-colrlh
14,12,'631184,55157,KLICKITAT+ WASHOUGAL,WASHOUGAL HATCHERY,WASHOUGAL R  28.0159,2003,176,M-colrlh
14,12,'631188,55900,KLICKITAT R  30.0002,WASHOUGAL HATCHERY,WASHOUGAL R  28.0159,2005,176,M-colrlh
12,4,'631189,50579,SKOOKUMCHUCK 23.0761,SKOOKUMCHUCK HATCHERY,BINGHAM CR   22.0465,2006,152,M-chehlh
14,2,'631194,20644,GREEN R      26.0323,NORTH TOUTLE HATCHERY,TOUTLE R     26.0227,2000,166,M-colreh
13,4,'631195,20829,NAHCOTTA NET PENS,NASELLE HATCHERY,NASELLE R    24.0543,2000,164,M-willah
13,4,'631196,20059,NAHCOTTA NET PENS,NASELLE HATCHERY,NASELLE R    24.0543,2000,164,M-willah
5,14,'631197,20320,MINTER CR    15.0048,MINTER CR HATCHERY,MINTER CR    15.0048,2000,74,M-mintch
5,14,'631198,20254,MINTER CR    15.0048,MINTER CR HATCHERY,MINTER CR    15.0048,2000,74,M-mintch
5,36,'631199,20544,BIG SOOS CR  09.0072,SOOS CREEK HATCHERY,BIG SOOS CR  09.0072,2000,96,M-greenh
14,4,'631201,25725,DEEP R       25.0071,DEEP R NP - LOWER,TOUTLE R     26.0227,1998,168,M-youngh
14,4,'631202,29690,DEEP R       25.0071,DEEP R NP - UPPER,TOUTLE R     26.0227,1998,168,M-youngh
13,4,'631208,70599,FORK CR      24.0356,FORKS CREEK HATCHERY,WILLAPA R    24.0251,1999,164,M-willah
13,4,'631215,36764,WILLAPA R    24.0251,FORKS CREEK HATCHERY,WILLAPA R    24.0251,1998,164,M-willah
8,8,'631217,34895,SOL DUC R   20.0096,SOLDUC HATCHERY,SOL DUC R   20.0096,1998,134,M-quilfh
5,36,'631219,21512,BIG SOOS CR  09.0072,SOOS CREEK HATCHERY,BIG SOOS CR  09.0072,1998,96,M-greenh
5,24,'631221,14043,VOIGHT CR    10.0414,VOIGHTS CR HATCHERY,VOIGHT CR    10.0414,1998,84,M-puyalh
3,10,'631223,20665,WALLACE R    07.0940,WALLACE R HATCHERY,SKYKOMISH R  07.0012,1998,38,M-snohoh
14,12,'631224,15960,WASHOUGAL R  28.0159,WASHOUGAL HATCHERY,WASHOUGAL R  28.0159,1998,176,M-colrlh
14,12,'631225,152814,KALAMA R     27.0002,KALAMA FALLS HATCHERY,KALAMA R     27.0002,1998,176,M-colrlh
14,2,'631226,14552,FALLERT CR   27.0017,FALLERT CR HATCHERY,KALAMA R     27.0002,1998,166,M-colreh
14,2,'631227,14708,GREEN R      26.0323,NORTH TOUTLE HATCHERY,TOUTLE R     26.0227,1998,166,M-colreh
13,4,'631229,37130,WILLAPA R    24.0251,FORKS CREEK HATCHERY,WILLAPA R    24.0251,1998,164,M-willah
8,8,'631231,36858,SOL DUC R   20.0096,SOLDUC HATCHERY,SOL DUC R   20.0096,1998,134,M-quilfh
5,36,'631233,21465,BIG SOOS CR  09.0072,SOOS CREEK HATCHERY,BIG SOOS CR  09.0072,1998,96,M-greenh
5,24,'631234,14093,VOIGHT CR    10.0414,VOIGHTS CR HATCHERY,VOIGHT CR    10.0414,1998,84,M-puyalh
3,10,'631237,22350,WALLACE R    07.0940,WALLACE R HATCHERY,SKYKOMISH R  07.0012,1998,38,M-snohoh
2,4,'631253,9013,CASCADE R    03.1411,MARBLEMOUNT HATCHERY,SKAGIT R     03.0176,2001,20,M-skagth
2,4,'631255,9975,CASCADE R    03.1411,MARBLEMOUNT HATCHERY,SKAGIT R     03.0176,2001,20,M-skagth
2,4,'631257,10745,CASCADE R    03.1411,MARBLEMOUNT HATCHERY,SKAGIT R     03.0176,2001,20,M-skagth
2,4,'631259,11240,CASCADE R    03.1411,MARBLEMOUNT HATCHERY,SKAGIT R     03.0176,2001,20,M-skagth
1,4,'631260,9621,KENDALL CR   01.0406,KENDALL CR HATCHERY,NOOKSACK R   01.0120,2001,4,M-kendlh
1,4,'631263,9668,KENDALL CR   01.0406,KENDALL CR HATCHERY,NOOKSACK R   01.0120,2001,4,M-kendlh
5,36,'631264,20351,BIG SOOS CR  09.0072,SOOS CREEK HATCHERY,BIG SOOS CR  09.0072,2000,96,M-greenh
5,36,'631266,20792,BIG SOOS CR  09.0072,SOOS CREEK HATCHERY,BIG SOOS CR  09.0072,2000,96,M-greenh
5,36,'631267,21287,BIG SOOS CR  09.0072,SOOS CREEK HATCHERY,BIG SOOS CR  09.0072,2000,96,M-greenh
8,8,'631275,12501,SOL DUC R   20.0096,SOLDUC HATCHERY,SOL DUC R   20.0096,2000,134,M-quilfh
8,8,'631277,12140,SOL DUC R   20.0096,SOLDUC HATCHERY,SOL DUC R   20.0096,2000,134,M-quilfh
5,40,'631280,17721,ISSAQUAH CR  08.0178,ISSAQUAH HATCHERY,ISSAQUAH CR  08.0178,2000,100,M-lakwah
5,40,'631281,19021,ISSAQUAH CR  08.0178,ISSAQUAH HATCHERY,ISSAQUAH CR  08.0178,2000,100,M-lakwah
5,40,'631282,15935,ISSAQUAH CR  08.0178,ISSAQUAH HATCHERY,ISSAQUAH CR  08.0178,2000,100,M-lakwah
5,40,'631283,18414,ISSAQUAH CR  08.0178,ISSAQUAH HATCHERY,ISSAQUAH CR  08.0178,2000,100,M-lakwah
3,10,'631286,20186,WALLACE R    07.0940,WALLACE R HATCHERY,SKYKOMISH R  07.0012,2000,38,M-snohoh
3,10,'631287,19372,WALLACE R    07.0940,WALLACE R HATCHERY,SKYKOMISH R  07.0012,2000,38,M-snohoh
8,8,'631303,10369,SOL DUC R   20.0096,SOLDUC HATCHERY,SOL DUC R   20.0096,2001,134,M-quilfh
8,8,'631304,10189,SOL DUC R   20.0096,SOLDUC HATCHERY,SOL DUC R   20.0096,2001,134,M-quilfh
5,36,'631340,4830,BIG SOOS CR  09.0072,SOOS CREEK HATCHERY,BIG SOOS CR  09.0072,1999,96,M-greenh
5,36,'631345,4916,BIG SOOS CR  09.0072,SOOS CREEK HATCHERY,BIG SOOS CR  09.0072,1999,96,M-greenh
1,4,'631351,7306,KENDALL CR   01.0406,KENDALL CR HATCHERY,NOOKSACK R   01.0120,1999,4,M-kendlh
1,4,'631354,7273,KENDALL CR   01.0406,KENDALL CR HATCHERY,NOOKSACK R   01.0120,1999,4,M-kendlh
5,36,'631357,34055,BIG SOOS CR  09.0072,SOOS CREEK HATCHERY,BIG SOOS CR  09.0072,1999,96,M-greenh
14,2,'631367,69997,LEWIS R -NF  27.0168,LEWIS RIVER HATCHERY,LEWIS R      27.0168,2001,166,M-colreh
10,4,'631413,72882,SALMON R     21.0139,SALMON R FISH CULTUR,SALMON R     21.0139,2001,142,M-quetfh
12,4,'631475,69765,SATSOP R -EF 22.0360,BINGHAM CR HATCHERY,SATSOP R     22.0360,2001,152,M-chehlh
14,12,'631476,69246,LEWIS R -NF  27.0168,LEWIS RIVER HATCHERY,LEWIS R      27.0168,2001,176,M-colrlh
12,4,'631479,44924,EIGHT CR     23.1117,EIGHT CR PROJECT,BINGHAM CR   22.0465,2001,152,M-chehlh
12,4,'631480,44802,EIGHT CR     23.1117,EIGHT CR PROJECT,BINGHAM CR   22.0465,2001,152,M-chehlh
12,12,'631481,48052,CHEHALIS R   22.0190,FRIENDS LANDING NP,VAN WINKLE C 22.0240,2001,160,M-gryhbh
5,24,'631484,47471,VOIGHT CR    10.0414,VOIGHTS CR HATCHERY,VOIGHT CR    10.0414,2001,84,M-puyalh
5,36,'631486,44482,BIG SOOS CR  09.0072,SOOS CREEK HATCHERY,BIG SOOS CR  09.0072,2001,96,M-greenh
14,12,'631487,34840,KLICKITAT R  30.0002,KLICKITAT HATCHERY,WASHOUGAL R  28.0159,2001,176,M-colrlh
5,24,'631488,46061,VOIGHT CR    10.0414,VOIGHTS CR HATCHERY,VOIGHT CR    10.0414,2002,84,M-puyalh
2,4,'631489,29310,CASCADE R    03.1411,MARBLEMOUNT HATCHERY,SKAGIT R     03.0176,2001,20,M-skagth
2,4,'631490,29845,CASCADE R    03.1411,MARBLEMOUNT HATCHERY,SKAGIT R     03.0176,2001,20,M-skagth
